TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AppName,Applications_Application,Binary,Class,Data_text,Data_text_0,Data_text_1,Data_text_10,Data_text_11,Data_text_12,Data_text_13,Data_text_14,Data_text_15,Data_text_16,Data_text_17,Data_text_18,Data_text_19,Data_text_2,Data_text_20,Data_text_21,Data_text_22,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,EventProvider,Library,Namespace,Query,RebootReasons,RmSessionId,UTCStartTime,User,Win32Error,attributes_xmlns,binaryData,binaryDataSize,nApplications,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-03-10T19:39:35.432093Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2521,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:35.463342Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2522,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:35.525852Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2523,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:35.572718Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2524,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:35.838351Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2525,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:46.072707Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2526,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:46.682090Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2527,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:46.713343Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2528,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:46.775842Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2529,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:46.807092Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2530,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:46.869585Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2531,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:47.150843Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2532,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:47.228970Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2533,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:39:59.682101Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2534,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:00.478968Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2535,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:00.541469Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2536,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:00.603983Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2537,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:00.650842Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2538,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:00.900848Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2539,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:00.932104Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2540,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:00.978971Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2541,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:11.185860Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2542,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:11.654612Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2543,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:11.717117Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2544,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:11.810840Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2545,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:11.857735Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2546,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:12.014782Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2547,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:12.060845Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2548,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:12.189925Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2549,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:22.358894Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2550,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:22.765135Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2551,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:22.796393Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2552,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:22.968255Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2553,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:22.999499Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2554,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:23.108878Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2555,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:23.140129Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2556,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:23.312003Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2557,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:33.472311Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2558,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:33.862927Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2559,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:33.909799Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2560,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:33.956678Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2561,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:34.003547Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2562,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:34.050425Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2563,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:34.081673Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2564,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:44.779744Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2565,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:45.248503Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2566,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:45.342274Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2567,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:45.404747Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2568,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:45.451616Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2569,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:45.498495Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2570,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:45.545373Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2571,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:45.576631Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2572,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.061085Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2573,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.435998Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2574,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.482869Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2575,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.607860Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2576,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.654746Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2577,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.748497Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2578,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.779735Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2579,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:40:56.810983Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2580,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:07.018213Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2581,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:07.643210Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2582,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:07.674456Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2583,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:07.799453Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2584,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:07.877753Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2585,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:07.955710Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2586,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:08.033836Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2587,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:08.127589Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2588,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:18.345448Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2589,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:18.822607Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2590,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:18.869336Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2591,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:18.916199Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2592,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:18.947447Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2593,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:19.025582Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2594,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:19.056827Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2595,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:19.088070Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2596,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:29.315011Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2597,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:29.814928Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2598,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:29.861808Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2599,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:29.893051Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2600,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:29.924301Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2601,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:29.955550Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2602,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:29.986797Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2603,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:30.049295Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2604,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:40.322557Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2605,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:40.853795Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2606,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:40.947538Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2607,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:41.041292Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2608,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:41.103799Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2609,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:41.181942Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2610,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-10T19:41:41.228808Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.garfield.htb,VGAuth,Application,2611,0,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
