TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccessGranted,AccessList,AccessMask,AccessRemoved,AccountExpires,AdditionalInfo,AdditionalInfo2,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AppCorrelationID,AttributeLDAPDisplayName,AttributeSyntaxOID,AttributeValue,AuditPolicyChanges,AuditSourceName,AuthenticationPackageName,CallerProcessId,CallerProcessName,CategoryId,CertIssuerName,CertSerialNumber,CertThumbprint,ClientCreationTime,ClientProcessId,CommandLine,ComputerAccountChange,ConfigAccessPolicy,CountOfCredentialsReturned,DSName,DSType,DestinationDRA,DisableIntegrityChecks,DisplayName,DnsHostName,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,Dummy,ElevatedToken,EventSourceId,FailureReason,Flags,FlightSigning,ForceLogoff,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KerberosPolicyChange,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LmPackageName,LoadOptions,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LogonGuid,LogonHours,LogonProcessName,LogonType,MachineAccountQuota,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NamingContext,NewProcessId,NewProcessName,NewSd,NewTargetUserName,NewTime,NewUacValue,ObjectClass,ObjectCollectionName,ObjectDN,ObjectGUID,ObjectIdentifyingProperties,ObjectName,ObjectProperties,ObjectServer,ObjectType,OemInformation,OldSd,OldTargetUserName,OldUacValue,OpCorrelationID,Operation,OperationType,Options,PackageName,PackageSid,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreAuthType,PreviousTime,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessId,ProcessName,ProfilePath,Properties,ProviderName,PuaCount,PuaPolicyId,ReadOperation,Reason,RemoteEventLogging,Resource,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,ServiceName,ServicePrincipalNames,ServiceSid,SidHistory,SourceAddr,SourceDRA,Status,StatusCode,SubStatus,SubcategoryGuid,SubcategoryId,SubjectDomainName,SubjectLogonId,SubjectUserDomainName,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TicketEncryptionType,TicketOptions,TokenElevationType,TransmittedServices,Type,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName,attributes_xmlns
2025-08-17T11:33:34.566687Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4120,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49785,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d128f,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:34.572757Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:34.572923Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d12a1,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:34.573021Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4123,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49786,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d12a1,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:34.574119Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d12a1,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:34.575231Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:34.575390Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d12b8,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:34.575424Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4127,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49787,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d12b8,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:34.576126Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d12b8,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:34.578020Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:34.578172Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d12cf,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:34.578203Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4131,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49788,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d12cf,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:34.587069Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d12cf,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:34.623850Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:34.624063Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d12e8,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:34.624104Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4135,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49789,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d12e8,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:34.628514Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d12e8,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:34.632375Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:34.632550Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d12ff,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:34.632584Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4139,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49790,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d12ff,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:34.636814Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d12ff,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:34.641800Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:34.642057Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d1316,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:34.642093Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4143,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49791,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d1316,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:34.645888Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d1316,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:35.277991Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:35.278182Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d176f,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:35.278217Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4147,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49792,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d176f,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:35.287651Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d176f,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:35.288714Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:35.288875Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d1786,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:35.288909Z,4624,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4151,0,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,%%1842,,,,,,,,,,,,,%%1833,10.10.11.221,49793,,,,128,,,NTLM V2,,,,,00000000-0000-0000-0000-000000000000,,NtLmSsp ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,-,,,,,,,,,,-,,,,,,,,,,,,,,,,,-,0x0,,-,S-1-0-0,GARFIELD,,0x0,,0x4d1786,,-,-,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,-,,,,,,%%1843,,,RODC01,
2025-08-17T11:33:35.290341Z,4634,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,,,,0x4d1786,,,,,,,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,
2025-08-17T11:33:35.291734Z,4662,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4153,0,,"%%7688
				",0x100,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%{bcc7093d-cd1a-42dc-a248-8401d5782b41},,DS,%{19195a5b-6da0-11d0-afd3-00c04fd930c9},,,,,,,Object Access,,,,,,,,,,,,,,,,"%%7688
		{1131f6ac-9c07-11d1-f79f-00c04fc2dcd2}
	{19195a5b-6da0-11d0-afd3-00c04fd930c9}
",,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d108c,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:35.292011Z,4662,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4154,0,,"%%7688
				",0x100,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%{bcc7093d-cd1a-42dc-a248-8401d5782b41},,DS,%{19195a5b-6da0-11d0-afd3-00c04fd930c9},,,,,,,Object Access,,,,,,,,,,,,,,,,"%%7688
		{1131f6ac-9c07-11d1-f79f-00c04fc2dcd2}
	{19195a5b-6da0-11d0-afd3-00c04fd930c9}
",,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d108c,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T11:33:35.294048Z,4776,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,,,,,,,,,,administrator,,,,,,,,,,,,,,RODC01,,
2025-08-17T11:33:35.294210Z,4672,DC01.garfield.htb,Microsoft-Windows-Security-Auditing,Security,4156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GARFIELD,0x4d17af,,Administrator,S-1-5-21-2502726253-3859040611-225969357-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
