TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,Binary,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9
2026-01-16T03:24:56.472695Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,577,3,,,,,,,,,,,,
2026-01-16T03:24:56.472695Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,578,4,,,,,,,,,,,,
2026-01-16T03:25:26.478024Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,579,4,,,,,,,,,,,,
2026-01-16T03:27:40.705268Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,580,4,,11214874645713445240,,,,,,,,,,
2026-01-16T03:27:41.805882Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,581,4,,,,,,,,,,,,
2026-01-16T03:30:00.309941Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,582,3,,,,,,,,,,,,
2026-01-16T03:30:00.309941Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,583,3,,,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,584,4,,,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,585,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,586,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,587,4,,11214874645713445240,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,588,4,,11214874645713445240,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,589,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,590,4,,,,,,,,,,,,
2026-01-16T03:30:00.487462Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,591,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T03:30:10.504634Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,592,3,,,,,,,,,,,,
2026-01-16T03:30:10.504634Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,593,3,,,,,,,,,,,,
2026-01-16T03:30:10.504634Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,594,4,,,,,,,,,,,,
2026-01-16T03:30:40.505284Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,595,4,,,,,,,,,,,,
2026-01-16T03:41:04.796509Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,596,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,10.129.244.95:49782,8995,,,,,,
2026-01-16T03:45:10.749648Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",DC01.pirate.htb,NTDS ISAM,Directory Service,597,4,,,NTDS,"692,P,98",NTDSA: ,0,10,00,17763,0000,,
2026-01-16T03:45:10.749648Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01.pirate.htb,NTDS ISAM,Directory Service,598,4,,,NTDS,"692,D,0",NTDSA: ,0,0,"
[1] 0.000606 +J(0) +M(C:0K, Fs:77, WS:300K # 0K, PF:2364K # 0K, P:2364K)
[2] 0.000701 +J(0) +M(C:16K, Fs:121, WS:476K # 260K, PF:1128K # 624K, P:1128K)
[3] 0.000022 +J(0) +M(C:0K, Fs:5, WS:20K # 20K, PF:64K # 64K, P:64K)
[4] 0.009246 -0.000438 (1) WT +J(0) +M(C:0K, Fs:133, WS:444K # 444K, PF:5212K # 5212K, P:5212K)
[5] 0.000304 +J(0) +M(C:0K, Fs:1, WS:4K # 4K, PF:0K # 0K, P:0K)
[6] 0.003978 +J(0) +M(C:0K, Fs:19, WS:72K # 72K, PF:12K # 12K, P:12K)
[7] 0.105795 -0.095207 (41) WT +J(0) +M(C:0K, Fs:2576, WS:10284K # 10284K, PF:10260K # 10260K, P:10260K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.051859 -0.043786 (42) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:8, WS:-10216K # 16K, PF:-10256K # 12K, P:-10256K)
[14] 0.000026 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[15] 0.000291 +J(0) +M(C:0K, Fs:206, WS:820K # 0K, PF:68K # 0K, P:68K)
[16] 0.000452 -0.000223 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",,,,
2026-01-16T03:45:10.749648Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",DC01.pirate.htb,NTDS ISAM,Directory Service,599,4,,,NTDS,"692,D,50",NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000006 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.001919 -0.000464 (1) WT +J(0) +M(C:0K, Fs:19, WS:12K # 0K, PF:8K # 0K, P:8K)
[3] 0.006113 -0.002422 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:17, WS:60K # 0K, PF:124K # 0K, P:124K)
[4] 0.000099 +J(0)
[5] -
[6] -
[7] -
[8] 0.002584 -0.000756 (2) CM -0.000339 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:0/0) +M(C:16K, Fs:49, WS:188K # 0K, PF:208K # 0K, P:208K)
[9] 0.003854 -0.002781 (5) CM -0.002491 (5) WT +J(CM:5, PgRf:24, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:24, WS:72K # 0K, PF:192K # 0K, P:192K)
[10] 0.000963 -0.000776 (3) CM -0.000581 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:5, WS:4K # 0K, PF:64K # 0K, P:64K)
[11] 0.000015 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000048 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",0 0,lgposAttach = 00000002:0931:0268,
2026-01-16T03:45:10.749648Z,"{'#attributes': {'Qualifiers': 0}, '#text': 700}",DC01.pirate.htb,NTDS ISAM,Directory Service,600,4,,,NTDS,"692,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,,,,,,
2026-01-16T03:45:10.530884Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1869}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,601,4,,,\\DC01.pirate.htb,Default-First-Site-Name,,,,,,,,
2026-01-16T03:45:11.843386Z,"{'#attributes': {'Qualifiers': 0}, '#text': 701}",DC01.pirate.htb,NTDS ISAM,Directory Service,602,4,,,NTDS,"692,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,0,1/15/2026,0,1,1,11
2026-01-16T03:59:21.129144Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,603,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49750,8995,,,,,,
2026-01-16T04:30:10.519716Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,604,3,,,"DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T04:30:10.519716Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,605,3,,,"CN=Configuration,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T04:30:10.519716Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,606,3,,,"CN=Schema,CN=Configuration,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T04:30:10.519716Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,607,3,,,"DC=DomainDnsZones,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T04:30:10.519716Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,608,3,,,"DC=ForestDnsZones,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T05:48:22.063533Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,609,4,,11214874645713445240,,,,,,,,,,
2026-01-16T05:48:22.469786Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,610,4,,,,,,,,,,,,
2026-01-16T05:48:42.432143Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,611,3,,,,,,,,,,,,
2026-01-16T05:48:42.432143Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,612,3,,,,,,,,,,,,
2026-01-16T05:48:42.589194Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,613,4,,,,,,,,,,,,
2026-01-16T05:48:42.589194Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,614,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T05:48:42.589194Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,615,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T05:48:42.589194Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,616,4,,11214874645713445240,,,,,,,,,,
2026-01-16T05:48:42.589194Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,617,4,,11214874645713445240,,,,,,,,,,
2026-01-16T05:48:42.604768Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,618,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T05:48:42.604768Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,619,4,,,,,,,,,,,,
2026-01-16T05:48:42.604768Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,620,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T05:48:52.613348Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,621,3,,,,,,,,,,,,
2026-01-16T05:48:52.613348Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,622,3,,,,,,,,,,,,
2026-01-16T05:48:52.613348Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,623,4,,,,,,,,,,,,
2026-01-16T05:49:22.622636Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,624,4,,,,,,,,,,,,
2026-01-16T05:49:24.482015Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,625,4,,11214874645713445240,,,,,,,,,,
2026-01-16T05:49:24.872634Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,626,4,,,,,,,,,,,,
2026-01-16T05:49:41.870178Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,627,3,,,,,,,,,,,,
2026-01-16T05:49:41.870178Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,628,3,,,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,629,4,,,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,630,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,631,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,632,4,,11214874645713445240,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,633,4,,11214874645713445240,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,634,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,635,4,,,,,,,,,,,,
2026-01-16T05:49:42.057685Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,636,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T05:49:52.084232Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,637,3,,,,,,,,,,,,
2026-01-16T05:49:52.084232Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3041}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,638,3,,,,,,,,,,,,
2026-01-16T05:49:52.099634Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1000}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,639,4,,,,,,,,,,,,
2026-01-16T05:50:22.114819Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1394}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,640,4,,,,,,,,,,,,
2026-01-16T05:52:42.948550Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2947}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,641,3,,,"CN=gMSA_ADFS_prod,CN=Managed Service Accounts,DC=pirate,DC=htb",S-1-5-21-4107424128-4158083573-1300325248-3102,192.168.100.2:49735,8995,,,,,,
2026-01-16T06:04:52.308798Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",DC01.pirate.htb,NTDS ISAM,Directory Service,642,4,,,NTDS,"696,P,98",NTDSA: ,0,10,00,17763,0000,,
2026-01-16T06:04:52.308798Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",DC01.pirate.htb,NTDS ISAM,Directory Service,643,4,,,NTDS,"696,D,0",NTDSA: ,0,0,"
[1] 0.000617 +J(0) +M(C:0K, Fs:80, WS:308K # 0K, PF:3204K # 344K, P:3204K)
[2] 0.000677 +J(0) +M(C:16K, Fs:121, WS:476K # 268K, PF:284K # 284K, P:284K)
[3] 0.000027 +J(0) +M(C:0K, Fs:5, WS:20K # 20K, PF:64K # 64K, P:64K)
[4] 0.010219 -0.000340 (1) WT +J(0) +M(C:0K, Fs:127, WS:432K # 432K, PF:5188K # 5188K, P:5188K)
[5] 0.000541 +J(0) +M(C:0K, Fs:1, WS:4K # 4K, PF:0K # 0K, P:0K)
[6] 0.004496 +J(0) +M(C:0K, Fs:20, WS:76K # 76K, PF:12K # 12K, P:12K)
[7] 0.110614 -0.098838 (41) WT +J(0) +M(C:0K, Fs:2577, WS:10284K # 10284K, PF:10264K # 10264K, P:10264K)
[8] -
[9] -
[10] -
[11] -
[12] -
[13] 0.054299 -0.045788 (42) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:616/1) +M(C:0K, Fs:9, WS:-10220K # 16K, PF:-10252K # 12K, P:-10252K)
[14] 0.000032 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[15] 0.000402 +J(0) +M(C:0K, Fs:206, WS:820K # 0K, PF:68K # 0K, P:68K)
[16] 0.000692 -0.000362 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).",,,,
2026-01-16T06:04:52.308798Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",DC01.pirate.htb,NTDS ISAM,Directory Service,644,4,,,NTDS,"696,D,50",NTDSA: ,1,C:\Windows\NTDS\ntds.dit,0,"
[1] 0.000006 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.000879 -0.000632 (1) WT +J(0) +M(C:0K, Fs:19, WS:12K # 0K, PF:8K # 0K, P:8K)
[3] 0.007874 -0.003090 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:17, WS:60K # 0K, PF:124K # 0K, P:124K)
[4] 0.000106 +J(0)
[5] -
[6] -
[7] -
[8] 0.003162 -0.000977 (2) CM -0.000420 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:0/0) +M(C:16K, Fs:49, WS:188K # 0K, PF:208K # 0K, P:208K)
[9] 0.004268 -0.003317 (5) CM -0.002906 (5) WT +J(CM:5, PgRf:24, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:25, WS:72K # 0K, PF:192K # 0K, P:192K)
[10] 0.001132 -0.000917 (3) CM -0.000686 (3) WT +J(CM:3, PgRf:40, Rd:0/3, Dy:0/0, Lg:0/0) +M(C:-4K, Fs:3, WS:4K # 0K, PF:60K # 0K, P:60K)
[11] 0.000016 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000048 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",0 0,lgposAttach = 00000002:0951:0268,
2026-01-16T06:04:52.308798Z,"{'#attributes': {'Qualifiers': 0}, '#text': 700}",DC01.pirate.htb,NTDS ISAM,Directory Service,645,4,,,NTDS,"696,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,,,,,,
2026-01-16T06:04:52.824429Z,"{'#attributes': {'Qualifiers': 0}, '#text': 701}",DC01.pirate.htb,NTDS ISAM,Directory Service,646,4,,,NTDS,"696,D,0",NTDSA: ,C:\Windows\NTDS\ntds.dit,0,1/15/2026,0,1,1,12
2026-01-16T06:04:52.308798Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1869}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,647,4,,,\\DC01.pirate.htb,Default-First-Site-Name,,,,,,,,
2026-01-16T06:49:52.149898Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,648,3,,,"DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T06:49:52.149898Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,649,3,,,"CN=Configuration,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T06:49:52.149898Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,650,3,,,"CN=Schema,CN=Configuration,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T06:49:52.149898Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,651,3,,,"DC=DomainDnsZones,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T06:49:52.149898Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2089}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,652,3,,,"DC=ForestDnsZones,DC=pirate,DC=htb",90,System\CurrentControlSet\Services\NTDS\Parameters,Backup Latency Threshold (days),,,,,,
2026-01-16T08:04:41.049267Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2179}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,653,4,,11214874645713445240,,,,,,,,,,
2026-01-16T08:04:41.752394Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1004}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,654,4,,,,,,,,,,,,
2026-01-16T08:07:12.993861Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3051}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,655,3,,,,,,,,,,,,
2026-01-16T08:07:12.993861Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 3054}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,656,3,,,,,,,,,,,,
2026-01-16T08:07:13.165739Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2121}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,657,4,,,,,,,,,,,,
2026-01-16T08:07:13.165739Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,658,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T08:07:13.165739Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2406}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,659,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T08:07:13.165739Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2168}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,660,4,,11214874645713445240,,,,,,,,,,
2026-01-16T08:07:13.165739Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2172}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,661,4,,11214874645713445240,,,,,,,,,,
2026-01-16T08:07:13.181362Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,662,4,,Privileged Access Management Feature,,,,,,,,,,
2026-01-16T08:07:13.181362Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2120}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,663,4,,,,,,,,,,,,
2026-01-16T08:07:13.181362Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 2405}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,664,4,,Recycle Bin Feature,,,,,,,,,,
2026-01-16T08:07:23.196377Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 2886}",DC01.pirate.htb,Microsoft-Windows-ActiveDirectory_DomainService,Directory Service,665,3,,,,,,,,,,,,
