TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccessList,AccessMask,AdditionalInfo,AdditionalInfo2,AdvancedOptions,AppCorrelationID,AttributeLDAPDisplayName,AttributeSyntaxOID,AttributeValue,ClientProcessId,ClientProcessStartKey,CommandLine,ConfigAccessPolicy,DSName,DSType,DisableIntegrityChecks,FlightSigning,HandleId,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,KernelDebug,LoadOptions,MandatoryLabel,NewProcessId,NewProcessName,NewTime,ObjectClass,ObjectDN,ObjectGUID,ObjectName,ObjectServer,ObjectType,OpCorrelationID,OperationType,ParentProcessName,PreviousTime,ProcessId,ProcessName,Properties,RemoteEventLogging,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetLogonId,TargetProcessId,TargetProcessName,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,VsmLaunchType,attributes_xmlns
2025-06-11T14:17:11.607494Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15450,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:11.607498Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15451,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:11.607526Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15452,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:11.609340Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15453,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:11.609343Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15454,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:11.609369Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15455,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:11.611470Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15456,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:11.611475Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15457,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252186Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15458,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252191Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15459,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252220Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15460,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252535Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15461,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{469bd39f-3e90-4f1a-b47e-0432e347ae56},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252538Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15462,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252541Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15463,0,"%%1538
				%%1542
				",0x1020000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{469bd39f-3e90-4f1a-b47e-0432e347ae56},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
%%1542
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252567Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15464,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{469bd39f-3e90-4f1a-b47e-0432e347ae56},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252572Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15465,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{3e507f40-276f-4917-b2e4-bc80778e62d0},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252574Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15466,0,"%%1538
				%%1542
				",0x1020000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{3e507f40-276f-4917-b2e4-bc80778e62d0},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
%%1542
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252600Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15467,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{3e507f40-276f-4917-b2e4-bc80778e62d0},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252604Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15468,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{758c2aeb-ddef-4714-89b0-627f48efb6a5},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252606Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15469,0,"%%1538
				%%1542
				",0x1020000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{758c2aeb-ddef-4714-89b0-627f48efb6a5},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
%%1542
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252630Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15470,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{758c2aeb-ddef-4714-89b0-627f48efb6a5},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252633Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15471,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{83a1511f-724f-4df3-9a44-6bd35a2b2f50},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252635Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15472,0,"%%1538
				%%1542
				",0x1020000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{83a1511f-724f-4df3-9a44-6bd35a2b2f50},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
%%1542
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252659Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15473,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{83a1511f-724f-4df3-9a44-6bd35a2b2f50},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
2025-06-11T14:17:16.252662Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,15474,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{0b0d3777-6f3b-4ff3-8084-1efe0e23fc64},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395c6,DC01$,S-1-5-18,,,,,,,,,,
