TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AnalysisSymbol,AppType,AppVersion,Applications_Application,AttachedFiles,Binary,Bucket,BucketType,CACertIdentifier,CACommonName,CabGuid,CabId,Component,Context,DCName,DCSpecifier,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,DisplayName,Error,ErrorCode,ErrorMsg,ErrorString,Event,EventName,FullPath,HashedBucket,LDAPPath,Library,MethodName,Namespace,P1,P10,P2,P3,P4,P5,P6,P7,P8,P9,Pid,PolicyModuleDescription,Reason,RebootReasons,Rechecking,ReportId,ReportStatus,Response,RmSessionId,ServerID,ServerURL,Status,StorePath,TSSessionId,UTCStartTime,Version,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,nApplications,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-05-29T22:11:32.869340Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2006,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.067967Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2007,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.287773Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2008,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.696037Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2009,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.741938Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2010,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.800411Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2011,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.863350Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2012,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.928210Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2013,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:35.990992Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2014,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:36.204620Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2015,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:40.203723Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2016,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:40.706069Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2017,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:40.769868Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2018,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:40.825520Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2019,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:40.872764Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2020,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:40.925034Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2021,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:40.984956Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2022,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:41.665038Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2023,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:41.933444Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2024,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:44.101533Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2025,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:44.310374Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2026,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:44.767691Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2027,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:44.825081Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2028,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:44.870918Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2029,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:44.915924Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2030,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:44.968853Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2031,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:45.014343Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2032,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:45.047442Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2033,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:45.769905Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2034,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:45.993858Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2035,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:48.180718Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2036,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:48.400729Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2037,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:48.827905Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2038,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:48.878510Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2039,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:48.932939Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2040,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:48.978661Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2041,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:49.022683Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2042,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:49.078524Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2043,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:49.207650Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2044,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:53.206748Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2045,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:53.629535Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2046,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:53.692544Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2047,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:53.776415Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2048,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:53.839819Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2049,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:53.899623Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2050,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:53.946010Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2051,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:54.598407Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2052,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:54.867082Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2053,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.060171Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2054,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.275868Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2055,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.693250Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2056,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.740777Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2057,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.789724Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2058,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.836661Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2059,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.890905Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2060,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.952191Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2061,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:57.987491Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2062,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:58.607886Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2063,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:11:58.913147Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2064,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:01.152415Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2065,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:01.365390Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2066,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:01.817999Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2067,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:01.888680Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2068,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:01.935796Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2069,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:01.983761Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2070,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:02.044994Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2071,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:02.102456Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2072,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:02.245860Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2073,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:06.655962Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2074,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:07.180999Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2075,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:07.224792Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2076,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:07.273881Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2077,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:07.318993Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2078,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29T22:12:07.387432Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",DC01.darkzero.htb,VGAuth,Application,2079,0,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'Administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
