TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AnalysisSymbol,AppName,AppPath,AppTimeStamp,AppType,AppVersion,Applications_Application,Applications_Application_1,AttachedFiles,Binary,Bucket,BucketType,Buffer,BytesLeft,CA,CACertIdentifier,CACommonName,CabGuid,CabId,Context,DCName,DCSpecifier,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,DisplayName,ErrorCode,ErrorMsg,ErrorString,EventName,ExceptionCode,ExeFileName,FaultingOffset,FullPath,HangType,HashedBucket,IntegratorReportId,LDAPPath,Library,MethodName,ModuleName,ModulePath,ModuleTimeStamp,ModuleVersion,Name,Namespace,Operation,OperationError,P1,P10,P2,P3,P4,P5,P6,P7,P8,P9,PackageFamily,PackageFullName,PackageRelativeAppId,Pid,PolicyModuleDescription,ProcessCreationTime,ProcessId,Reason,RebootReasons,Rechecking,RepairTriggerError,ReportId,ReportStatus,RequestId,Response,RmSessionId,ServerID,Service,StartTime,Status,StorePath,TSSessionId,TemplateName,TerminationTime,UTCStartTime,User,Version,WarningMessage,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,nApplications,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-08-03T18:19:30.681180Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8124,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:30.856582Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8125,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:30.888875Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8126,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:30.936184Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8127,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:41.133870Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8128,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:45.631904Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8129,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:45.757935Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8130,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:45.803326Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8131,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:45.937737Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8132,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:45.984982Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8133,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:46.032321Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8134,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:46.221319Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8135,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:56.477529Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8136,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:56.949351Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8137,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:56.993190Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8138,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:57.140494Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8139,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:57.240207Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8140,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:57.294726Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8141,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:57.336337Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8142,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:19:57.369027Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8143,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:11.644152Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8144,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:12.227323Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8145,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:12.314675Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8146,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:12.366209Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8147,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:12.518191Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8148,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:12.596863Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8149,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:12.664713Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8150,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:12.697175Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8151,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:23.200615Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8152,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:23.655859Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8153,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:23.707713Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8154,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:23.770097Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8155,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:23.817526Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8156,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:23.864328Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8157,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:23.913278Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8158,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:24.231299Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8159,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:34.478529Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8160,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:34.911459Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8161,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:34.972109Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8162,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:35.035524Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8163,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:35.085094Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8164,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:35.130406Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8165,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:35.179230Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8166,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:53.123375Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8167,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:56.488468Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8168,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:56.538209Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8169,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:56.593316Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8170,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:56.637315Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8171,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:56.684375Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8172,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:56.730313Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8173,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:56.763734Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8174,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:59.824209Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8175,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:59.874039Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8176,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:59.938584Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8177,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:20:59.998277Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8178,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:00.046383Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8179,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:00.090536Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8180,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:00.126196Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8181,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:00.800861Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8182,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:00.970595Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1000}",dc.danglingtree.htb,VGAuth,Application,8183,0,,,,,,,,,,,,,,,,,,,,,,,vmtoolsd: Username and password successfully validated for 'administrator',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:01.892629Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,8184,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:02.419299Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16389}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,8185,4,,,,,,,,,,,,,,,,,,,,,,,0xC004D30B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T18:21:02.824429Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1072}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,8186,0,,,,,,,,,,,,,,,,,,,,,,,ecc748b4-08de-4d57-abdb-6da44495a8f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
